cw,Date,INC#,Priority,DC#,Product,Duration(min),PRBNumber,Initial Causation,Final Causation,Causation Code,Sub Category,Customer Count,Comments,Repeat,Repeat INC,Related Tickets,Year,Month,Day,Quarter,Week,Weekday,Month_Name,days_since_incident,age_in_months,last_7_days,last_30_days,last_90_days,last_quarter,last_6_months,last_12_months,last_24_months,last_36_months,last_48_months,last_60_months,Date_parsed,Date_iso
49,2021-12-08,INC1327311,P1,DC08,BizX,15,PRB0056928,Infrastructure,Infrastructure,High CPU/Load,GCID - Storage,17,Rebooted the host pc08hanac07n01 and a failover was triggered from pc08hanac07n01 to pc08hanac07n05 to recover the alerts.,0,No repeat INC specified,INC1327448,2021,12,8,4,49,Wednesday,December,1448,47.56898817345598,0,0,0,0,0,0,0,0,1,1,2021-12-08,2021-12-08
49,2021-12-09,INC1328154,P1,DC60,"BizX, JAM, RMK",72,PRB0056948,Delivery Management,Cloud Operations,Others,BIZX Ops,1,Provisioning team decommissioned customer as per CLD-13264,0,No repeat INC specified,CLD-13264,2021,12,9,4,49,Thursday,December,1447,47.53613666228647,0,0,0,0,0,0,0,0,1,1,2021-12-09,2021-12-09
49,2021-12-10,INC1333035,P1,DC14,RMK,111,PRB0056997,Infrastructure,Infrastructure,IP issue,Rackspace,1120,IP address 173.169.228.163 blocked by Rackspace support team at HA proxy level,0,No repeat INC specified,No related tickets,2021,12,10,4,49,Friday,December,1446,47.50328515111695,0,0,0,0,0,0,0,0,1,1,2021-12-10,2021-12-10
49,2021-12-10,INC1333620,P1,DC08,"BizX, Mobile",620,PRB0057000,Engineering,Cloud Operations,Configuration Issue,BIZX Ops,0,CF servers are configured to point to the DC8 VERP Ingress URL,0,No repeat INC specified,No related tickets,2021,12,10,4,49,Friday,December,1446,47.50328515111695,0,0,0,0,0,0,0,0,1,1,2021-12-10,2021-12-10
49,2021-12-10,INC1334297,P1,DC41,BizX,32,PRB0057012,Engineering,Engineering,Others,BIZX Engineering,205,RE team is implementing the JVM config change across all Prod/Sales servers across DCs,0,No repeat INC specified,No related tickets,2021,12,10,4,49,Friday,December,1446,47.50328515111695,0,0,0,0,0,0,0,0,1,1,2021-12-10,2021-12-10
49,2021-12-10,INC1334358,P1,DC47,BizX,26,PRB0057012,Engineering,Engineering,Others,BIZX Engineering,78,RE team is implementing the JVM config change across all Prod/Sales servers across DCs,1,INC1334297,No related tickets,2021,12,10,4,49,Friday,December,1446,47.50328515111695,0,0,0,0,0,0,0,0,1,1,2021-12-10,2021-12-10
49,2021-12-10,INC1334839,P1,DC08,LMS,29,PRB0057009,Engineering,Engineering,Others,LMS Engineering,391,RE team will further investigate the root cause for the Kafka services unavailability impacting LMS,0,No repeat INC specified,No related tickets,2021,12,10,4,49,Friday,December,1446,47.50328515111695,0,0,0,0,0,0,0,0,1,1,2021-12-10,2021-12-10
49,2021-12-11,INC1337069,P1,DC47,EC-Payroll,30,PRB0057017,Delivery Management,Infrastructure,VM/Host Failure,Microsoft Azure,1,pc47paydbB0901 was auto-rebooted and came back online,0,No repeat INC specified,No related tickets,2021,12,11,4,49,Saturday,December,1445,47.47043363994744,0,0,0,0,0,0,0,0,1,1,2021-12-11,2021-12-11
49,2021-12-11,INC1337299,P1,DC60,LMS,95,PRB0057019,Infrastructure,Cloud Operations,Network Failure,SF Network Ops,89,Failover occurred before outage,0,No repeat INC specified,No related tickets,2021,12,11,4,49,Saturday,December,1445,47.47043363994744,0,0,0,0,0,0,0,0,1,1,2021-12-11,2021-12-11
50,2021-12-13,INC1341871,P1,DC10,BizX,14,PRB0057025,Delivery Management,Infrastructure,SSH Issue,GCID - BMAAS,52,"Failover happened from Node1 to Node6 on BE0, since ssh was not working",0,No repeat INC specified,No related tickets,2021,12,13,4,50,Monday,December,1443,47.40473061760841,0,0,0,0,0,0,0,0,1,1,2021-12-13,2021-12-13
50,2021-12-14,INC1349382,P1,DC14,EC-Payroll,120,PRB0057074,Delivery Management,Cloud Operations,High CPU/Load,Payroll Ops,1,2 occurrences,0,No repeat INC specified,No related tickets,2021,12,14,4,50,Tuesday,December,1442,47.3718791064389,0,0,0,0,0,0,0,0,1,1,2021-12-14,2021-12-14
50,2021-12-14,INC1350171,P1,DC19,BizX,34,PRB0057075,Delivery Management,Engineering,High CPU/Load,EC Engineering,504,S2 job team has raised Engineering ticket (ECT-188330) to provide any recommendations to the customer for optimizing the queries.,0,No repeat INC specified,No related tickets,2021,12,14,4,50,Tuesday,December,1442,47.3718791064389,0,0,0,0,0,0,0,0,1,1,2021-12-14,2021-12-14
50,2021-12-15,INC1352238,P1,DC04,ONB,12,PRB0057094,Delivery Management,Cloud Operations,Others,ONB Ops,2,Vault VIP was unreachable,1,INC1307816,No related tickets,2021,12,15,4,50,Wednesday,December,1441,47.33902759526938,0,0,0,0,0,0,0,0,1,1,2021-12-15,2021-12-15
50,2021-12-18,INC1364694,P1,DC02,BizX,29,PRB0057168,Delivery Management,Engineering,High CPU/Load,WFA Engineering,134,CPU load and memory high,0,No repeat INC specified,No related tickets,2021,12,18,4,50,Saturday,December,1438,47.24047306176084,0,0,0,0,0,0,0,0,1,1,2021-12-18,2021-12-18
50,2021-12-18,INC1367955,P1,DC12,BizX,60,PRB0057180,Delivery Management,Cloud Operations,High CPU/Load,Platform OSS,85,Issue on node03 regarding grub not loading,0,No repeat INC specified,No related tickets,2021,12,18,4,50,Saturday,December,1438,47.24047306176084,0,0,0,0,0,0,0,0,1,1,2021-12-18,2021-12-18
50,2021-12-19,INC1371306,P1,DC10,"BizX, EC payroll",25,PRB0057183,Delivery Management,Cloud Operations,Others,GeoIP Ops,180,During investigation all the alerts got auto -resolved without any manual intervention. Cp call scheduled to investigate the causation further.,0,No repeat INC specified,No related tickets,2021,12,19,4,50,Sunday,December,1437,47.20762155059133,0,0,0,0,0,0,0,0,1,1,2021-12-19,2021-12-19
51,2021-12-20,INC1375752,P1,DC10,"BizX, EC payroll",123,PRB0057205,Delivery Management,Cloud Operations,Others,API Ops,926,"The API team was engaged, and they found that the customer tenant C0001087662T5 (Woolworths) was the main source of the errors.",1,INC1371306,No related tickets,2021,12,20,4,51,Monday,December,1436,47.17477003942181,0,0,0,0,0,0,0,0,1,1,2021-12-20,2021-12-20
51,2021-12-21,INC1381021,P1,DC10,BizX,11,PRB0057235,Delivery Management,Cloud Operations,High CPU/Load,API Ops,69,Woolworths tenant C0001088737P API ODATA position requests overloaded GEOIP servers with validation request,1,INC1371306,No related tickets,2021,12,21,4,51,Tuesday,December,1435,47.1419185282523,0,0,0,0,0,0,0,0,1,1,2021-12-21,2021-12-21
51,2021-12-21,INC1381586,P2,DC40,LMS,301,PRB0057282,Delivery Management,Cloud Operations,Configuration Issue,LMS Ops,0,One server was upgraded to Suse 12.5 and other working on 12.3,0,No repeat INC specified,No related tickets,2021,12,21,4,51,Tuesday,December,1435,47.1419185282523,0,0,0,0,0,0,0,0,1,1,2021-12-21,2021-12-21
51,2021-12-22,INC1384749,P2,DC02,BizX,656,PRB0057273,Delivery Management,Security Vulnerability,High Memory,Security Ops,2688,No comments provided,1,INC1380332,No related tickets,2021,12,22,4,51,Wednesday,December,1434,47.109067017082786,0,0,0,0,0,0,0,0,1,1,2021-12-22,2021-12-22
51,2021-12-23,INC1388918,P2,DC02,BizX,361,PRB0057273,Deployment,Security Vulnerability,Configuration Issue,Security Ops,1618,Security Ops Change Implementation,1,INC1380332,No related tickets,2021,12,23,4,51,Thursday,December,1433,47.07621550591327,0,0,0,0,0,0,0,0,1,1,2021-12-23,2021-12-23
51,2021-12-25,INC1395677,P1,DC08,BizX,17,PRB0057315,Delivery Management,Vendor Management,Database Unresponsive,McAfee,6,Database crash on database node,0,No repeat INC specified,CHG0102551 INC1395070,2021,12,25,4,51,Saturday,December,1431,47.010512483574246,0,0,0,0,0,0,0,0,1,1,2021-12-25,2021-12-25
51,2021-12-25,INC1395790,P2,DC44,LMS,105,PRB0057316,Infrastructure,Vendor Management,Network Failure,Internet service provider,42,Failure at the ISP circuit in DC44,0,No repeat INC specified,No related tickets,2021,12,25,4,51,Saturday,December,1431,47.010512483574246,0,0,0,0,0,0,0,0,1,1,2021-12-25,2021-12-25
52,2021-12-29,INC1406731,P1,DC14,EC-Payroll,76,PRB0057371,Database,Cloud Operations,Database Unresponsive,DB Ops,1,Database extension was required,0,No repeat INC specified,No related tickets,2021,12,29,4,52,Wednesday,December,1427,46.87910643889619,0,0,0,0,0,0,0,0,1,1,2021-12-29,2021-12-29
52,2021-12-30,INC1409353,P1,DC08,LMS,20,PRB0057387,Delivery Management,Engineering,High CPU/Load,LMS Engineering,571,"In related BCP- 868205 / 2021, there was a customer report that was causing alerts in every minute which was generating and cancelling so still finding the root cause meanwhile report was disabled at the same time to mitigate the cause.",0,No repeat INC specified,No related tickets,2021,12,30,4,52,Thursday,December,1426,46.846254927726676,0,0,0,0,0,0,0,0,1,1,2021-12-30,2021-12-30
52,2022-01-02,INC1416383,P1,DC41,LMS,34,PRB0057420,Delivery Management,Cloud Operations,VM/Host Failure,Platform OSS,25,Inconclusive RCA,0,No repeat INC specified,No related tickets,2022,1,2,1,52,Sunday,January,1423,46.747700394218136,0,0,0,0,0,0,0,0,1,1,2022-01-02,2022-01-02
1,2022-01-04,INC1423967,P1,DC47,EC-Payroll,18,PRB0057476,Delivery Management,Product Limitation,Unexpected VM reboot,EC Payroll,1,Payroll Architecture Limitation,0,No repeat INC specified,No related tickets,2022,1,4,1,1,Tuesday,January,1421,46.681997371879106,0,0,0,0,0,0,0,0,1,1,2022-01-04,2022-01-04
1,2022-01-05,INC1427133,P1,DC55,EC-Payroll,21,PRB0057523,Delivery Management,Product Limitation,Hardware Failure,EC Payroll,1,Payroll Architecture Limitation,0,No repeat INC specified,No related tickets,2022,1,5,1,1,Wednesday,January,1420,46.64914586070959,0,0,0,0,0,0,0,0,1,1,2022-01-05,2022-01-05
1,2022-01-06,INC1430524,P1,DC12,BizX,61,PRB0057566,Delivery Management,Cloud Operations,High CPU/Load,DB Ops,1138,Inconclusive RCA,0,No repeat INC specified,No related tickets,2022,1,6,1,1,Thursday,January,1419,46.61629434954008,0,0,0,0,0,0,0,0,1,1,2022-01-06,2022-01-06
1,2022-01-06,INC1432094,P1,DC12,BizX,51,PRB0057574,Delivery Management,Database,HANA Bug,HANA Dev,274,Known bug - HANA,1,No repeat INC specified,10795/2022,2022,1,6,1,1,Thursday,January,1419,46.61629434954008,0,0,0,0,0,0,0,0,1,1,2022-01-06,2022-01-06
1,2022-01-07,INC1435873,P1,DC10,"LMS, JAM, EC payroll",19,PRB0057622,Infrastructure,Infrastructure,Network Failure,GCID - WAN,895,Unexpected behaviour of network switch,0,No repeat INC specified,OUTAGE-8521 INC1435947,2022,1,7,1,1,Friday,January,1418,46.583442838370566,0,0,0,0,0,0,0,0,1,1,2022-01-07,2022-01-07
1,2022-01-09,INC1440360,P1,DC44,BizX,16,PRB0057636,Delivery Management,Database,HANA Bug,HANA Dev,302,Known bug - HANA,0,No repeat INC specified,No related tickets,2022,1,9,1,1,Sunday,January,1416,46.517739816031536,0,0,0,0,0,0,0,0,1,1,2022-01-09,2022-01-09
2,2022-01-10,INC1442716,P2,DC19,ONB,40,PRB0057642,Delivery Management,Cloud Operations,Process Gap,ONB Ops,14,Proxy configurations outdated,0,No repeat INC specified,No related tickets,2022,1,10,1,2,Monday,January,1415,46.484888304862025,0,0,0,0,0,0,0,0,1,1,2022-01-10,2022-01-10
2,2022-01-10,INC1443731,P1,DC08,BizX,10,PRB0057652,Delivery Management,Infrastructure,Software Bug,GCID - Network,10,Cisco Firmware bug,0,No repeat INC specified,No related tickets,2022,1,10,1,2,Monday,January,1415,46.484888304862025,0,0,0,0,0,0,0,0,1,1,2022-01-10,2022-01-10
2,2022-01-10,INC1445479,P1,DC08,"BizX, LMS, ONB, WFA",445,PRB0057717,Infrastructure,Infrastructure,Software Bug,GCID - Network,1073,Cisco Firmware bug,0,No repeat INC specified,692847793,2022,1,10,1,2,Monday,January,1415,46.484888304862025,0,0,0,0,0,0,0,0,1,1,2022-01-10,2022-01-10
2,2022-01-12,INC1454373,P2,DC22,LMS,95,PRB0057760,Vendor Management,Vendor Management,Fiber cut,Etisalat ISP,21,Fiber cut on the ISP circuit,0,No repeat INC specified,T2022011202JHS010Z40328748,2022,1,12,1,2,Wednesday,January,1413,46.419185282522996,0,0,0,0,0,0,0,0,1,1,2022-01-12,2022-01-12
2,2022-01-15,INC1467096,P1,DC02,LMS,27,PRB0057830,Database,Cloud Operations,Human Error,DB Ops,0,Incorrect Tanium tagging,0,No repeat INC specified,CHG0103479,2022,1,15,1,2,Saturday,January,1410,46.320630749014455,0,0,0,0,0,0,0,0,1,1,2022-01-15,2022-01-15
3,2022-01-18,INC1477065,P2,DC41,BizX,131,PRB0057884,Delivery Management,Cloud Operations,Customer Caused,BIZX Ops,159,Non standard configuration,0,No repeat INC specified,CHG0107042,2022,1,18,1,3,Tuesday,January,1407,46.222076215505915,0,0,0,0,0,0,0,0,1,1,2022-01-18,2022-01-18
3,2022-01-18,INC1478369,P1,DC08,LMS,104,PRB0057893,Infrastructure,Cloud Operations,Antivirus,Platform OSS,891,High IO caused by McAfee update,0,No repeat INC specified,No related tickets,2022,1,18,1,3,Tuesday,January,1407,46.222076215505915,0,0,0,0,0,0,0,0,1,1,2022-01-18,2022-01-18
3,2022-01-20,INC1490859,P2,DC02,RMK,41,PRB0057952,Infrastructure,Infrastructure,Hardware Failure,GCID - BMAAS,53,Faulty network adapter,0,No repeat INC specified,No related tickets,2022,1,20,1,3,Thursday,January,1405,46.156373193166885,0,0,0,0,0,0,0,0,1,1,2022-01-20,2022-01-20
3,2022-01-20,INC1491195,P1,DC41,WFA,15,PRB0057949,Delivery Management,Cloud Operations,Caused By Change,Platform OSS,17,Improper change planning,0,No repeat INC specified,No related tickets,2022,1,20,1,3,Thursday,January,1405,46.156373193166885,0,0,0,0,0,0,0,0,1,1,2022-01-20,2022-01-20
4,2022-01-25,INC1509237,P1,DC08,BizX,44,PRB0058070,Database,Cloud Operations,NFS version mismatch,Platform OSS,11,Incorrect NFS mount option,0,No repeat INC specified,INC1509471 INC1327448,2022,1,25,1,4,Tuesday,January,1400,45.992115637319316,0,0,0,0,0,0,0,0,1,1,2022-01-25,2022-01-25
5,2022-01-31,INC1532821,P2,DC02,BizX,143,PRB0058243,Deployment,Deployment,Human Error,BIZX RE,1494,Erroneous change implementation,0,No repeat INC specified,CHG0108763,2022,1,31,1,5,Monday,January,1394,45.795006570302235,0,0,0,0,0,0,0,0,1,1,2022-01-31,2022-01-31
5,2022-02-01,INC1534219,P2,DC55,API,70,PRB0058300,Delivery Management,Cloud Operations,Capacity issue,API Ops,527,Lack of redundancy,0,No repeat INC specified,No related tickets,2022,2,1,1,5,Tuesday,February,1393,45.762155059132716,0,0,0,0,0,0,0,0,1,1,2022-02-01,2022-02-01
5,2022-02-04,INC1554016,P1,DC10,LMS,28,PRB0058417,Delivery Management,Cloud Operations,Caused By Change,LMS Ops,271,Automation Bug,0,No repeat INC specified,No related tickets,2022,2,4,1,5,Friday,February,1390,45.663600525624176,0,0,0,0,0,0,0,0,1,1,2022-02-04,2022-02-04
5,2022-02-05,INC1555286,P1,DC08,LMS,18,PRB0058424,Engineering,Deployment,Human Error,LMS RE,14,Erroneous change implementation,0,No repeat INC specified,CHG0110703; SAASOPS-19946,2022,2,5,1,5,Saturday,February,1389,45.630749014454665,0,0,0,0,0,0,0,0,1,1,2022-02-05,2022-02-05
6,2022-02-07,INC1562708,P2,DC02,API,126,PRB0058460,Delivery Management,Engineering,High connection count,RCM Engineering,149,Inability to handle high customer sessions,1,No repeat INC specified,JET-12835 API-22653,2022,2,7,1,6,Monday,February,1387,45.565045992115635,0,0,0,0,0,0,0,0,1,1,2022-02-07,2022-02-07
6,2022-02-08,INC1568237,P2,DC23,BizX,82,PRB0058516,Engineering,Engineering,Major Code Release,BIZX Engineering,102,Code defect b2111,1,INC1265794,CDP-19403 PTCH-37435 CHG0092142,2022,2,8,1,6,Tuesday,February,1386,45.532194480946124,0,0,0,0,0,0,0,0,1,1,2022-02-08,2022-02-08
6,2022-02-08,INC1568482,P1,DC10,EC-Payroll,116,PRB0058510,Delivery Management,Cloud Operations,Human Error,Payroll Ops,1,Process Gap,0,No repeat INC specified,RITM0175378 INC1568500,2022,2,8,1,6,Tuesday,February,1386,45.532194480946124,0,0,0,0,0,0,0,0,1,1,2022-02-08,2022-02-08
6,2022-02-10,INC1574758,P2,DC55,API,40,PRB0058559,Delivery Management,Engineering,High Memory,Platform Engineering,525,Known SFAPI issue - Redis dependency,1,INC1525901,PLS-20184,2022,2,10,1,6,Thursday,February,1384,45.466491458607095,0,0,0,0,0,0,0,0,1,1,2022-02-10,2022-02-10
6,2022-02-10,INC1575853,P2,DC12,BizX,73,PRB0058570,Delivery Management,Engineering,High CPU/Load,EC Engineering,1,Inability to handle high customer sessions,0,No repeat INC specified,API-22716,2022,2,10,1,6,Thursday,February,1384,45.466491458607095,0,0,0,0,0,0,0,0,1,1,2022-02-10,2022-02-10
6,2022-02-12,INC1582425,P2,DC14,EC-Payroll,13,PRB0059077,Delivery Management,Cloud Operations,Customer Caused,Payroll Ops,1,Worker processes exhausted by customer jobs,0,No repeat INC specified,No related tickets,2022,2,12,1,6,Saturday,February,1382,45.400788436268066,0,0,0,0,0,0,0,0,1,1,2022-02-12,2022-02-12
7,2022-02-14,INC1588097,P1,DC44,BizX,38,PRB0058637,Delivery Management,Database,HANA Bug,HANA Dev,320,Known bug - HANA,0,No repeat INC specified,No related tickets,2022,2,14,1,7,Monday,February,1380,45.335085413929036,0,0,0,0,0,0,0,0,1,1,2022-02-14,2022-02-14
7,2022-02-16,INC1597835,P1,DC12,EC-Payroll,14,PRB0058763,Infrastructure,Infrastructure,Hardware Failure,GCID - BIT,0,HV hardware failure,0,No repeat INC specified,INC1597940,2022,2,16,1,7,Wednesday,February,1378,45.269382391590014,0,0,0,0,0,0,0,0,1,1,2022-02-16,2022-02-16
7,2022-02-17,INC1601607,P2,EG1,Litmos,313,PRB0058834,Delivery Management,Engineering,Connection Timeout,Litmos Engineering,3035,DB table exhaustion,0,No repeat INC specified,No related tickets,2022,2,17,1,7,Thursday,February,1377,45.236530880420496,0,0,0,0,0,0,0,0,1,1,2022-02-17,2022-02-17
7,2022-02-18,INC1605086,P1,DC14,EC-Payroll,20,PRB0058854,Infrastructure,Infrastructure,Human Error,GCID - BIT,1,Erroneous change implementation,0,No repeat INC specified,INC1605117 INC1605106,2022,2,18,1,7,Friday,February,1376,45.203679369250985,0,0,0,0,0,0,0,0,1,1,2022-02-18,2022-02-18
7,2022-02-18,INC1606174,P1,DC19,BizX,115,PRB0058866,Engineering,Engineering,Expensive SQL queries,MDF Engineering,59,Complex RBP configuration,1,INC1573158,MDF-48285,2022,2,18,1,7,Friday,February,1376,45.203679369250985,0,0,0,0,0,0,0,0,1,1,2022-02-18,2022-02-18
7,2022-02-19,INC1609379,P2,DC19,BizX,94,PRB0058866,Engineering,Engineering,Expensive SQL queries,MDF Engineering,58,Complex RBP configuration,1,INC1573158,No related tickets,2022,2,19,1,7,Saturday,February,1375,45.170827858081466,0,0,0,0,0,0,0,0,1,1,2022-02-19,2022-02-19
8,2022-02-21,INC1615670,P1,DC50,BizX,10,PRB0058906,Delivery Management,Cloud Operations,Configuration Issue,BIZX Ops,6,Incorrect DA configuration,0,No repeat INC specified,No related tickets,2022,2,21,1,8,Monday,February,1373,45.105124835742444,0,0,0,0,0,0,0,0,1,1,2022-02-21,2022-02-21
8,2022-02-21,INC1616785,P1,DC08,LMS,35,PRB0058920,Engineering,Engineering,Major Code Release,LMS Engineering,11,Code defect b2111,0,No repeat INC specified,No related tickets,2022,2,21,1,8,Monday,February,1373,45.105124835742444,0,0,0,0,0,0,0,0,1,1,2022-02-21,2022-02-21
8,2022-02-24,INC1626087,P2,DC02,"LMS, JAM, RMK",477,PRB0059059,Delivery Management,Cloud Operations,Configuration Issue,DB Ops,4,Implementation Gap,0,No repeat INC specified,No related tickets,2022,2,24,1,8,Thursday,February,1370,45.006570302233904,0,0,0,0,0,0,0,0,1,1,2022-02-24,2022-02-24
8,2022-02-25,INC1604449,P2,DC10,BizX,43,PRB0059068,Delivery Management,Engineering,High Memory,Platform Engineering,44,Known SFAPI issue - Redis dependency,1,INC1628317,No related tickets,2022,2,25,1,8,Friday,February,1369,44.973718791064385,0,0,0,0,0,0,0,0,1,1,2022-02-25,2022-02-25
8,2022-02-25,INC1629315,P2,DC02,"Mobile, BizX",114,PRB0059088,Engineering,Engineering,High Memory,Platform Engineering,163,Known SFAPI issue - Redis dependency,1,INC1628317,No related tickets,2022,2,25,1,8,Friday,February,1369,44.973718791064385,0,0,0,0,0,0,0,0,1,1,2022-02-25,2022-02-25
8,2022-02-26,INC1634025,P1,DC41,EC-Payroll,18,PRB0059110,Delivery Management,Cloud Operations,High Memory,Payroll Ops,1,Dialog processes exhausted by customer jobs,0,No repeat INC specified,No related tickets,2022,2,26,1,8,Saturday,February,1368,44.940867279894874,0,0,0,0,0,0,0,0,1,1,2022-02-26,2022-02-26
8,2022-02-27,INC1636169,P2,DC12,"BizX, Mobile",81,PRB0059147,Delivery Management,Cloud Operations,Caused By Change,Firebase Ops,1186,Implementation Gap,0,No repeat INC specified,No related tickets,2022,2,27,1,8,Sunday,February,1367,44.908015768725356,0,0,0,0,0,0,0,0,1,1,2022-02-27,2022-02-27
9,2022-02-28,INC1638882,P1,DC15,ONB,60,PRB0059138,Delivery Management,Cloud Operations,High Idle connections,ONB Ops,52,CIFS failure,0,No repeat INC specified,No related tickets,2022,2,28,1,9,Monday,February,1366,44.875164257555845,0,0,0,0,0,0,0,0,1,1,2022-02-28,2022-02-28
9,2022-03-03,INC1648676,P2,DC10,"LMS, BizX, JAM, EC payroll, ONB, WFA",91,PRB0059216,Infrastructure,Infrastructure,Human Error,GCID - WAN,1085,Erroneous change implementation by ISP,0,No repeat INC specified,No related tickets,2022,3,3,1,9,Thursday,March,1363,44.776609724047304,0,0,0,0,0,0,0,0,1,1,2022-03-03,2022-03-03
10,2022-03-08,INC1667871,P2,DC08,BizX,189,PRB0059399,Delivery Management,Engineering,High API calls,RBP Engineering,38,High RBP sessions by customer,0,No repeat INC specified,No related tickets,2022,3,8,1,10,Tuesday,March,1358,44.612352168199735,0,0,0,0,0,0,0,0,1,1,2022-03-08,2022-03-08
10,2022-03-09,INC1671267,P2,DC12,BizX,63,PRB0059459,Engineering,Engineering,DB Refresh,Card Engineering,49,Defective DB refresh script,0,No repeat INC specified,No related tickets,2022,3,9,1,10,Wednesday,March,1357,44.57950065703022,0,0,0,0,0,0,0,0,1,1,2022-03-09,2022-03-09
11,2022-03-14,INC1686384,P1,DC14,EC-Payroll,14,PRB0059561,Infrastructure,Infrastructure,Caused By Change,GCID - Compute,0,Documentation Flaw - GMP,0,No repeat INC specified,INC1686411,2022,3,14,1,11,Monday,March,1352,44.415243101182654,0,0,0,0,0,0,0,0,1,1,2022-03-14,2022-03-14
11,2022-03-17,INC1696292,P1,DC40,RMK,10,PRB0059694,Delivery Management,Cloud Operations,Human Error,RMK Ops,0,Erroneous change implementation,0,No repeat INC specified,CHG0099762,2022,3,17,1,11,Thursday,March,1349,44.31668856767411,0,0,0,0,0,0,0,0,1,1,2022-03-17,2022-03-17
12,2022-03-21,INC1710457,P2,DC02,LMS,166,PRB0059805,Deployment,Cloud Operations,Automation Failure,Automation,0,Inconclusive RCA,0,No repeat INC specified,MSS-25958,2022,3,21,1,12,Monday,March,1345,44.185282522996054,0,0,0,0,0,0,0,0,1,1,2022-03-21,2022-03-21
12,2022-03-22,INC1714221,P1,DC55,EC-Payroll,14,PRB0059842,Delivery Management,Product Limitation,Hardware Failure,EC Payroll,1,Payroll Architecture Limitation,1,INC1427133,INC1714375,2022,3,22,1,12,Tuesday,March,1344,44.15243101182654,0,0,0,0,0,0,0,0,1,1,2022-03-22,2022-03-22
12,2022-03-23,INC1717109,P1,DC19,BizX,22,PRB0059876,Delivery Management,Database,HANA Bug,HANA Dev,547,Known bug - HANA,0,No repeat INC specified,No related tickets,2022,3,23,1,12,Wednesday,March,1343,44.119579500657025,0,0,0,0,0,0,0,0,1,1,2022-03-23,2022-03-23
12,2022-03-24,INC1719636,P2,DC44,BizX,25,PRB0059903,Delivery Management,Engineering,High connection,Card Engineering,6,API configuration issue,0,No repeat INC specified,No related tickets,2022,3,24,1,12,Thursday,March,1342,44.086727989487514,0,0,0,0,0,0,0,0,1,1,2022-03-24,2022-03-24
12,2022-03-24,INC1721255,P2,DC02,BizX,337,PRB0059929,Infrastructure,Infrastructure,Human Error,GCID - Network,372,Erroneous change implementation,0,No repeat INC specified,No related tickets,2022,3,24,1,12,Thursday,March,1342,44.086727989487514,0,0,0,0,0,0,0,0,1,1,2022-03-24,2022-03-24
12,2022-03-26,INC1726072,P1,DC10,BizX,43,PRB0059961,Delivery Management,Database,HANA Bug,HANA Dev,178,Known bug - HANA,0,No repeat INC specified,No related tickets,2022,3,26,1,12,Saturday,March,1340,44.021024967148485,0,0,0,0,0,0,0,0,1,1,2022-03-26,2022-03-26
12,2022-03-27,INC1731160,P1,DC12,WFA,14,PRB0059972,Infrastructure,Cloud Operations,Design Issue,Platform OSS,1,DNS Design flaw,0,No repeat INC specified,No related tickets,2022,3,27,1,12,Sunday,March,1339,43.98817345597897,0,0,0,0,0,0,0,0,1,1,2022-03-27,2022-03-27
13,2022-04-01,INC1751535,P2,DC12,BizX,128,PRB0060144,Engineering,Engineering,Configuration Issue,Card Engineering,1181,API connections exhaustion,0,No repeat INC specified,EAS-35283,2022,4,1,2,13,Friday,April,1334,43.823915900131404,0,0,0,0,0,0,0,0,1,1,2022-04-01,2022-04-01
13,2022-04-01,INC1752439,P1,DC08,BizX,45,PRB0060146,Engineering,Engineering,Expensive SQL queries,MDF Engineering,4,High expensive SQL queries,0,No repeat INC specified,"MDF-48988, MDF-48969, EDU-18327",2022,4,1,2,13,Friday,April,1334,43.823915900131404,0,0,0,0,0,0,0,0,1,1,2022-04-01,2022-04-01
14,2022-04-06,INC1763593,P2,DC22,BizX,153,PRB0060281,Delivery Management,Cloud Operations,Capacity issue,BIZX Ops,68,Improper Capacity planning,0,No repeat INC specified,INC1764041,2022,4,6,2,14,Wednesday,April,1329,43.659658344283834,0,0,0,0,0,0,0,0,1,1,2022-04-06,2022-04-06
14,2022-04-06,INC1764861,P1,DC12,RMK,11,PRB0060286,Delivery Management,Cloud Operations,Database Unresponsive,Platform OSS,687,Inconclusive RCA,0,No repeat INC specified,No related tickets,2022,4,6,2,14,Wednesday,April,1329,43.659658344283834,0,0,0,0,0,0,0,0,1,1,2022-04-06,2022-04-06
14,2022-04-07,INC1769223,P2,DC12,BizX,10,PRB0060391,Engineering,Engineering,Expensive SQL queries,Card Engineering,71,Problematic IRT SQL transactions,0,No repeat INC specified,EAS-35399,2022,4,7,2,14,Thursday,April,1328,43.62680683311432,0,0,0,0,0,0,0,0,1,1,2022-04-07,2022-04-07
14,2022-04-09,INC1775464,P2,DC12,BizX,119,PRB0060352,Engineering,Engineering,Expensive SQL queries,Card Engineering,76,Problematic IRT SQL transactions,1,INC1769223,EAS-35399,2022,4,9,2,14,Saturday,April,1326,43.56110381077529,0,0,0,0,0,0,0,0,1,1,2022-04-09,2022-04-09
14,2022-04-10,INC1778556,P2,DC04,BizX,267,PRB0060387,Delivery Management,Engineering,Caused By Change,SPC Engineering,0,Code defect -SPC,0,No repeat INC specified,No related tickets,2022,4,10,2,14,Sunday,April,1325,43.52825229960578,0,0,0,0,0,0,0,0,1,1,2022-04-10,2022-04-10
